	数字1		数字2		数字3		平均值		出现概率	
	9		14		17		13.333333333333334		0.022691879866518355	
	9		14		18		13.666666666666666		0.023136818687430477	
	9		14		19		14.0		0.023804226918798667	
	9		14		20		14.333333333333334		0.024026696329254728	
	9		14		21		14.666666666666666		0.024471635150166853	
	9		14		22		15.0		0.024694104560622914	
	9		14		23		15.333333333333334		0.024916573971078975	
	9		14		24		15.666666666666666		0.024916573971078975	
	9		14		25		16.0		0.02513904338153504	
	9		14		26		16.333333333333332		0.024916573971078975	
	9		14		27		16.666666666666668		0.024916573971078975	
	9		14		28		17.0		0.024694104560622914	
	9		14		29		17.333333333333332		0.024471635150166853	
	9		14		30		17.666666666666668		0.024026696329254728	
	9		14		31		18.0		0.023804226918798667	
	9		15		16		13.333333333333334		0.022691879866518355	
	9		15		17		13.666666666666666		0.023136818687430477	
	9		15		18		14.0		0.023804226918798667	
	9		15		19		14.333333333333334		0.024026696329254728	
	9		15		20		14.666666666666666		0.024471635150166853	
	9		15		21		15.0		0.024694104560622914	
	9		15		22		15.333333333333334		0.024916573971078975	
	9		15		23		15.666666666666666		0.024916573971078975	
	9		15		24		16.0		0.02513904338153504	
	9		15		25		16.333333333333332		0.024916573971078975	
	9		15		26		16.666666666666668		0.024916573971078975	
	9		15		27		17.0		0.024694104560622914	
	9		15		28		17.333333333333332		0.024471635150166853	
	9		15		29		17.666666666666668		0.024026696329254728	
	9		15		30		18.0		0.023804226918798667	
	9		15		31		18.333333333333332		0.023136818687430477	
	9		16		17		14.0		0.023804226918798667	
	9		16		18		14.333333333333334		0.024026696329254728	
	9		16		19		14.666666666666666		0.024471635150166853	
	9		16		20		15.0		0.024694104560622914	
	9		16		21		15.333333333333334		0.024916573971078975	
	9		16		22		15.666666666666666		0.024916573971078975	
	9		16		23		16.0		0.02513904338153504	
	9		16		24		16.333333333333332		0.024916573971078975	
	9		16		25		16.666666666666668		0.024916573971078975	
	9		16		26		17.0		0.024694104560622914	
	9		16		27		17.333333333333332		0.024471635150166853	
	9		16		28		17.666666666666668		0.024026696329254728	
	9		16		29		18.0		0.023804226918798667	
	9		16		30		18.333333333333332		0.023136818687430477	
	9		16		31		18.666666666666668		0.022691879866518355	
	9		17		18		14.666666666666666		0.024471635150166853	
	9		17		19		15.0		0.024694104560622914	
	9		17		20		15.333333333333334		0.024916573971078975	
	9		17		21		15.666666666666666		0.024916573971078975	
	9		17		22		16.0		0.02513904338153504	
	9		17		23		16.333333333333332		0.024916573971078975	
	9		17		24		16.666666666666668		0.024916573971078975	
	9		17		25		17.0		0.024694104560622914	
	9		17		26		17.333333333333332		0.024471635150166853	
	9		17		27		17.666666666666668		0.024026696329254728	
	9		17		28		18.0		0.023804226918798667	
	9		17		29		18.333333333333332		0.023136818687430477	
	9		17		30		18.666666666666668		0.022691879866518355	
	9		17		31		19.0		0.022024471635150165	
	9		18		19		15.333333333333334		0.024916573971078975	
	9		18		20		15.666666666666666		0.024916573971078975	
	9		18		21		16.0		0.02513904338153504	
	9		18		22		16.333333333333332		0.024916573971078975	
	9		18		23		16.666666666666668		0.024916573971078975	
	9		18		24		17.0		0.024694104560622914	
	9		18		25		17.333333333333332		0.024471635150166853	
	9		18		26		17.666666666666668		0.024026696329254728	
	9		18		27		18.0		0.023804226918798667	
	9		18		28		18.333333333333332		0.023136818687430477	
	9		18		29		18.666666666666668		0.022691879866518355	
	9		18		30		19.0		0.022024471635150165	
	9		18		31		19.333333333333332		0.02135706340378198	
	9		19		20		16.0		0.02513904338153504	
	9		19		21		16.333333333333332		0.024916573971078975	
	9		19		22		16.666666666666668		0.024916573971078975	
	9		19		23		17.0		0.024694104560622914	
	9		19		24		17.333333333333332		0.024471635150166853	
	9		19		25		17.666666666666668		0.024026696329254728	
	9		19		26		18.0		0.023804226918798667	
	9		19		27		18.333333333333332		0.023136818687430477	
	9		19		28		18.666666666666668		0.022691879866518355	
	9		19		29		19.0		0.022024471635150165	
	9		19		30		19.333333333333332		0.02135706340378198	
	9		19		31		19.666666666666668		0.020467185761957732	
	9		20		21		16.666666666666668		0.024916573971078975	
	9		20		22		17.0		0.024694104560622914	
	9		20		23		17.333333333333332		0.024471635150166853	
	9		20		24		17.666666666666668		0.024026696329254728	
	9		20		25		18.0		0.023804226918798667	
	9		20		26		18.333333333333332		0.023136818687430477	
	9		20		27		18.666666666666668		0.022691879866518355	
	9		20		28		19.0		0.022024471635150165	
	9		20		29		19.333333333333332		0.02135706340378198	
	9		20		30		19.666666666666668		0.020467185761957732	
	9		20		31		20.0		0.019799777530589546	
	9		21		22		17.333333333333332		0.024471635150166853	
	9		21		23		17.666666666666668		0.024026696329254728	
	9		21		24		18.0		0.023804226918798667	
	9		21		25		18.333333333333332		0.023136818687430477	
	9		21		26		18.666666666666668		0.022691879866518355	
	9		21		27		19.0		0.022024471635150165	
	9		21		28		19.333333333333332		0.02135706340378198	
	9		21		29		19.666666666666668		0.020467185761957732	
	9		21		30		20.0		0.019799777530589546	
	9		21		31		20.333333333333332		0.018687430478309234	
	9		22		23		18.0		0.023804226918798667	
	9		22		24		18.333333333333332		0.023136818687430477	
	9		22		25		18.666666666666668		0.022691879866518355	
	9		22		26		19.0		0.022024471635150165	
	9		22		27		19.333333333333332		0.02135706340378198	
	9		22		28		19.666666666666668		0.020467185761957732	
	9		22		29		20.0		0.019799777530589546	
	9		22		30		20.333333333333332		0.018687430478309234	
	9		22		31		20.666666666666668		0.017797552836484983	
	9		23		24		18.666666666666668		0.022691879866518355	
	9		23		25		19.0		0.022024471635150165	
	9		23		26		19.333333333333332		0.02135706340378198	
	9		23		27		19.666666666666668		0.020467185761957732	
	9		23		28		20.0		0.019799777530589546	
	9		23		29		20.333333333333332		0.018687430478309234	
	9		23		30		20.666666666666668		0.017797552836484983	
	9		23		31		21.0		0.01668520578420467	
	9		24		25		19.333333333333332		0.02135706340378198	
	9		24		26		19.666666666666668		0.020467185761957732	
	9		24		27		20.0		0.019799777530589546	
	9		24		28		20.333333333333332		0.018687430478309234	
	9		24		29		20.666666666666668		0.017797552836484983	
	9		24		30		21.0		0.01668520578420467	
	9		24		31		21.333333333333332		0.01557285873192436	
	9		25		26		20.0		0.019799777530589546	
	9		25		27		20.333333333333332		0.018687430478309234	
	9		25		28		20.666666666666668		0.017797552836484983	
	9		25		29		21.0		0.01668520578420467	
	9		25		30		21.333333333333332		0.01557285873192436	
	9		25		31		21.666666666666668		0.014460511679644048	
	9		26		27		20.666666666666668		0.017797552836484983	
	9		26		28		21.0		0.01668520578420467	
	9		26		29		21.333333333333332		0.01557285873192436	
	9		26		30		21.666666666666668		0.014460511679644048	
	9		26		31		22.0		0.0135706340378198	
	9		27		28		21.333333333333332		0.01557285873192436	
	9		27		29		21.666666666666668		0.014460511679644048	
	9		27		30		22.0		0.0135706340378198	
	9		27		31		22.333333333333332		0.012458286985539488	
	9		28		29		22.0		0.0135706340378198	
	9		28		30		22.333333333333332		0.012458286985539488	
	9		28		31		22.666666666666668		0.011568409343715239	
	9		29		30		22.666666666666668		0.011568409343715239	
	9		29		31		23.0		0.01067853170189099	
	9		30		31		23.333333333333332		0.00978865406006674	
	10		11		12		11.0		0.01668520578420467	
	10		11		13		11.333333333333334		0.017797552836484983	
	10		11		14		11.666666666666666		0.018687430478309234	
	10		11		15		12.0		0.019799777530589546	
	10		11		16		12.333333333333334		0.020467185761957732	
	10		11		17		12.666666666666666		0.02135706340378198	
	10		11		18		13.0		0.022024471635150165	
	10		11		19		13.333333333333334		0.022691879866518355	
	10		11		20		13.666666666666666		0.023136818687430477	
	10		11		21		14.0		0.023804226918798667	
	10		11		22		14.333333333333334		0.024026696329254728	
	10		11		23		14.666666666666666		0.024471635150166853	
	10		11		24		15.0		0.024694104560622914	
	10		11		25		15.333333333333334		0.024916573971078975	
	10		11		26		15.666666666666666		0.024916573971078975	
	10		11		27		16.0		0.02513904338153504	
	10		11		28		16.333333333333332		0.024916573971078975	
	10		11		29		16.666666666666668		0.024916573971078975	
	10		11		30		17.0		0.024694104560622914	
	10		11		31		17.333333333333332		0.024471635150166853	
	10		12		13		11.666666666666666		0.018687430478309234	
	10		12		14		12.0		0.019799777530589546	
	10		12		15		12.333333333333334		0.020467185761957732	
	10		12		16		12.666666666666666		0.02135706340378198	
	10		12		17		13.0		0.022024471635150165	
	10		12		18		13.333333333333334		0.022691879866518355	
	10		12		19		13.666666666666666		0.023136818687430477	
	10		12		20		14.0		0.023804226918798667	
	10		12		21		14.333333333333334		0.024026696329254728	
	10		12		22		14.666666666666666		0.024471635150166853	
	10		12		23		15.0		0.024694104560622914	
	10		12		24		15.333333333333334		0.024916573971078975	
	10		12		25		15.666666666666666		0.024916573971078975	
	10		12		26		16.0		0.02513904338153504	
	10		12		27		16.333333333333332		0.024916573971078975	
	10		12		28		16.666666666666668		0.024916573971078975	
	10		12		29		17.0		0.024694104560622914	
	10		12		30		17.333333333333332		0.024471635150166853	
	10		12		31		17.666666666666668		0.024026696329254728	
	10		13		14		12.333333333333334		0.020467185761957732	
	10		13		15		12.666666666666666		0.02135706340378198	
	10		13		16		13.0		0.022024471635150165	
	10		13		17		13.333333333333334		0.022691879866518355	
	10		13		18		13.666666666666666		0.023136818687430477	
	10		13		19		14.0		0.023804226918798667	
	10		13		20		14.333333333333334		0.024026696329254728	
	10		13		21		14.666666666666666		0.024471635150166853	
	10		13		22		15.0		0.024694104560622914	
	10		13		23		15.333333333333334		0.024916573971078975	
	10		13		24		15.666666666666666		0.024916573971078975	
	10		13		25		16.0		0.02513904338153504	
	10		13		26		16.333333333333332		0.024916573971078975	
	10		13		27		16.666666666666668		0.024916573971078975	
	10		13		28		17.0		0.024694104560622914	
	10		13		29		17.333333333333332		0.024471635150166853	
	10		13		30		17.666666666666668		0.024026696329254728	
	10		13		31		18.0		0.023804226918798667	
	10		14		15		13.0		0.022024471635150165	
	10		14		16		13.333333333333334		0.022691879866518355	
	10		14		17		13.666666666666666		0.023136818687430477	
	10		14		18		14.0		0.023804226918798667	
	10		14		19		14.333333333333334		0.024026696329254728	
	10		14		20		14.666666666666666		0.024471635150166853	
	10		14		21		15.0		0.024694104560622914	
	10		14		22		15.333333333333334		0.024916573971078975	
	10		14		23		15.666666666666666		0.024916573971078975	
	10		14		24		16.0		0.02513904338153504	
	10		14		25		16.333333333333332		0.024916573971078975	
	10		14		26		16.666666666666668		0.024916573971078975	
	10		14		27		17.0		0.024694104560622914	
	10		14		28		17.333333333333332		0.024471635150166853	
	10		14		29		17.666666666666668		0.024026696329254728	
	10		14		30		18.0		0.023804226918798667	
	10		14		31		18.333333333333332		0.023136818687430477	
	10		15		16		13.666666666666666		0.023136818687430477	
	10		15		17		14.0		0.023804226918798667	
	10		15		18		14.333333333333334		0.024026696329254728	
	10		15		19		14.666666666666666		0.024471635150166853	
	10		15		20		15.0		0.024694104560622914	
	10		15		21		15.333333333333334		0.024916573971078975	
	10		15		22		15.666666666666666		0.024916573971078975	
	10		15		23		16.0		0.02513904338153504	
	10		15		24		16.333333333333332		0.024916573971078975	
	10		15		25		16.666666666666668		0.024916573971078975	
	10		15		26		17.0		0.024694104560622914	
	10		15		27		17.333333333333332		0.024471635150166853	
	10		15		28		17.666666666666668		0.024026696329254728	
	10		15		29		18.0		0.023804226918798667	
	10		15		30		18.333333333333332		0.023136818687430477	
	10		15		31		18.666666666666668		0.022691879866518355	
	10		16		17		14.333333333333334		0.024026696329254728	
	10		16		18		14.666666666666666		0.024471635150166853	
	10		16		19		15.0		0.024694104560622914	
	10		16		20		15.333333333333334		0.024916573971078975	
	10		16		21		15.666666666666666		0.024916573971078975	
	10		16		22		16.0		0.02513904338153504	
	10		16		23		16.333333333333332		0.024916573971078975	
	10		16		24		16.666666666666668		0.024916573971078975	
	10		16		25		17.0		0.024694104560622914	
	10		16		26		17.333333333333332		0.024471635150166853	
	10		16		27		17.666666666666668		0.024026696329254728	
	10		16		28		18.0		0.023804226918798667	
	10		16		29		18.333333333333332		0.023136818687430477	
	10		16		30		18.666666666666668		0.022691879866518355	
	10		16		31		19.0		0.022024471635150165	
	10		17		18		15.0		0.024694104560622914	
	10		17		19		15.333333333333334		0.024916573971078975	
	10		17		20		15.666666666666666		0.024916573971078975	
	10		17		21		16.0		0.02513904338153504	
	10		17		22		16.333333333333332		0.024916573971078975	
	10		17		23		16.666666666666668		0.024916573971078975	
	10		17		24		17.0		0.024694104560622914	
	10		17		25		17.333333333333332		0.024471635150166853	
	10		17		26		17.666666666666668		0.024026696329254728	
	10		17		27		18.0		0.023804226918798667	
	10		17		28		18.333333333333332		0.023136818687430477	
	10		17		29		18.666666666666668		0.022691879866518355	
	10		17		30		19.0		0.022024471635150165	
	10		17		31		19.333333333333332		0.02135706340378198	
	10		18		19		15.666666666666666		0.024916573971078975	
	10		18		20		16.0		0.02513904338153504	
	10		18		21		16.333333333333332		0.024916573971078975	
	10		18		22		16.666666666666668		0.024916573971078975	
	10		18		23		17.0		0.024694104560622914	
	10		18		24		17.333333333333332		0.024471635150166853	
	10		18		25		17.666666666666668		0.024026696329254728	
	10		18		26		18.0		0.023804226918798667	
	10		18		27		18.333333333333332		0.023136818687430477	
	10		18		28		18.666666666666668		0.022691879866518355	
	10		18		29		19.0		0.022024471635150165	
	10		18		30		19.333333333333332		0.02135706340378198	
	10		18		31		19.666666666666668		0.020467185761957732	
	10		19		20		16.333333333333332		0.024916573971078975	
	10		19		21		16.666666666666668		0.024916573971078975	
	10		19		22		17.0		0.024694104560622914	
	10		19		23		17.333333333333332		0.024471635150166853	
	10		19		24		17.666666666666668		0.024026696329254728	
	10		19		25		18.0		0.023804226918798667	
	10		19		26		18.333333333333332		0.023136818687430477	
	10		19		27		18.666666666666668		0.022691879866518355	
	10		19		28		19.0		0.022024471635150165	
	10		19		29		19.333333333333332		0.02135706340378198	
	10		19		30		19.666666666666668		0.020467185761957732	
	10		19		31		20.0		0.019799777530589546	
	10		20		21		17.0		0.024694104560622914	
	10		20		22		17.333333333333332		0.024471635150166853	
	10		20		23		17.666666666666668		0.024026696329254728	
	10		20		24		18.0		0.023804226918798667	
	10		20		25		18.333333333333332		0.023136818687430477	
	10		20		26		18.666666666666668		0.022691879866518355	
	10		20		27		19.0		0.022024471635150165	
	10		20		28		19.333333333333332		0.02135706340378198	
	10		20		29		19.666666666666668		0.020467185761957732	
	10		20		30		20.0		0.019799777530589546	
	10		20		31		20.333333333333332		0.018687430478309234	
	10		21		22		17.666666666666668		0.024026696329254728	
	10		21		23		18.0		0.023804226918798667	
	10		21		24		18.333333333333332		0.023136818687430477	
	10		21		25		18.666666666666668		0.022691879866518355	
	10		21		26		19.0		0.022024471635150165	
	10		21		27		19.333333333333332		0.02135706340378198	
	10		21		28		19.666666666666668		0.020467185761957732	
	10		21		29		20.0		0.019799777530589546	
	10		21		30		20.333333333333332		0.018687430478309234	
	10		21		31		20.666666666666668		0.017797552836484983	
	10		22		23		18.333333333333332		0.023136818687430477	
	10		22		24		18.666666666666668		0.022691879866518355	
	10		22		25		19.0		0.022024471635150165	
	10		22		26		19.333333333333332		0.02135706340378198	
	10		22		27		19.666666666666668		0.020467185761957732	
	10		22		28		20.0		0.019799777530589546	
	10		22		29		20.333333333333332		0.018687430478309234	
